t, v, x
5.09,0.020373727524564962,-0.08624887785746732
5.1000000000000005,0.021028170007070347,-0.08604186119102895
5.11,0.02167400835763442,-0.08582834313794752
5.12,0.022311263927346354,-0.08560840963332518
5.13,0.022939958708842273,-0.08538214639553833
5.14,0.023560115327733486,-0.08514963891986499
5.15,0.024171757034056995,-0.08491097247219782
5.16,0.024774907693748974,-0.08466623208284253
5.17,0.025369591780141768,-0.0844155025404014
5.18,0.025955834365485105,-0.08415886838574173
5.19,0.026533661112492044,-0.083896413906049
5.2,0.02710309826591031,-0.08362822312896437
5.21,0.02766417264411958,-0.08335437981680634
5.22,0.028216911630755303,-0.0830749674608764
5.23,0.028761343166359598,-0.08279006927584821
5.24,0.029297495740059857,-0.08249976819424013
5.25,0.029825398381275518,-0.0822041468609709
5.26,0.03034508065145363,-0.08190328762799805
5.2700000000000005,0.030856572635833704,-0.08159727254903884
5.28,0.03135990493524237,-0.08128618337437336
5.29,0.0318551086579184,-0.08097010154572959
5.3,0.032342215411368586,-0.08064910819124997
5.3100000000000005,0.032821257294254946,-0.0803232841205394
5.32,0.033292266888313826,-0.07999270981979403
5.33,0.0337552772503073,-0.07965746544701084
5.34,0.03421032190400744,-0.07931763082727748
5.3500000000000005,0.034657434832213806,-0.07897328544814208
5.36,0.03509665046880476,-0.07862450845506279
5.37,0.035528003690822936,-0.07827137864693656
5.38,0.03595152981059541,-0.07791397447170696
5.39,0.036367264567888934,-0.07755237402205056
5.4,0.03677524412210067,-0.07718665503114161
5.41,0.03717550504448496,-0.07681689486849463
5.42,0.03756808431041639,-0.0764431705358846
5.43,0.037953019291689614,-0.07606555866334422
5.44,0.038330347748856436,-0.07568413550523809
5.45,0.03870010782360036,-0.07529897693641331
5.46,0.03906233803114917,-0.0749101584484261
5.47,0.03941707725272578,-0.07451775514584419
5.48,0.03976436472803783,-0.07412184174262434
5.49,0.0401042400478063,-0.07372249255856504
5.5,0.040436743146333574,-0.07331978151583343
5.51,0.04076191429411124,-0.07291378213556657
5.5200000000000005,0.04107979409046801,-0.07250456753454627
5.53,0.04139042345625807,-0.0720922104219474
5.54,0.041693843626590184,-0.07167678309615892
5.55,0.041990096143597895,-0.07125835744167762
5.5600000000000005,0.04227922284925108,-0.07083700492607377
5.57,0.042561265878209215,-0.07041279659702857
5.58,0.04283626765071667,-0.06998580307944277
5.59,0.04310427086554021,-0.06955609457261623
5.6000000000000005,0.04336531849294908,-0.0691237408474978
5.61,0.043619453767737945,-0.06868881124400517
5.62,0.04386672018229294,-0.06825137466841441
5.63,0.04410716147970104,-0.06781149959081849
5.64,0.04434082164690306,-0.06736925404265454
5.65,0.04456774490789057,-0.06692470561429938
5.66,0.04478797571694683,-0.06647792145273286
5.67,0.04500155875193215,-0.06602896825926852
5.68,0.04520853890761377,-0.06557791228735123
5.69,0.0454089612890405,-0.06512481934042126
5.7,0.04560287120496244,-0.06466975476984445
5.71,0.045790314161295836,-0.06421278347290785
5.72,0.045971335854633366,-0.06375396989088059
5.73,0.046145982165800035,-0.06329337800713937
5.74,0.04631429915345485,-0.06283107134535815
5.75,0.04647633304773846,-0.0623671129677616
5.76,0.04663213024396697,-0.0619015654734419
5.7700000000000005,0.04678173729637202,-0.061434490996738284
5.78,0.04692520091188738,-0.060965951205678985
5.79,0.04706256794398214,-0.06049600730048512
5.8,0.047193885386540735,-0.060024720012135956
5.8100000000000005,0.047319200367789825,-0.059552149600995155
5.82,0.047438560144272286,-0.05907835585549753
5.83,0.04755201209486837,-0.05860339809089583
5.84,0.04765960371486419,-0.05812733514806702
5.8500000000000005,0.047761382610067654,-0.05765022539237774
5.86,0.04785739649097192,-0.057172126712608275
5.87,0.04794769316696654,-0.05669309651993468
5.88,0.048032320540596335,-0.05621319174696858
5.89,0.04811132660186816,-0.05573246884685412
5.9,0.04818475942260559,-0.05525098379242161
5.91,0.04825266715085163,-0.05476879207539738
5.92,0.04831509800531956,-0.05428594870566937
5.93,0.048372100269891964,-0.05380250821060798
5.94,0.04842372228816798,-0.053318524634441686
5.95,0.048470012458058875,-0.052834051537686916
5.96,0.04851101922643203,-0.052349141996631765
5.97,0.04854679108380328,-0.05186384860287301
5.98,0.04857737655907779,-0.051378223462905964
5.99,0.048602824214339375,-0.05089231819776666
6,0.04862318263968842,-0.05040618394272595
6.01,0.04863850044812835,-0.04991987134703491
6.0200000000000005,0.04864882627050071,-0.0494334305737212
6.03,0.04865420875046886,-0.048946911299435784
6.04,0.048654696539550304,-0.04846036271434961
6.05,0.0486503382921977,-0.04797383352209969
6.0600000000000005,0.04864118266092845,-0.04748737193978417
6.07,0.04862727829150304,-0.04700102569800577
6.08,0.04860867381815195,-0.04651484204096334
6.09,0.04858541785885122,-0.04602886772659074
6.1000000000000005,0.0485575590106467,-0.04554314902674287
6.11,0.04852514584502682,-0.04505773172742812
6.12,0.04848822690334401,-0.04457266112908688
6.13,0.04844685069228465,-0.04408798204691558
6.140000000000001,0.04840106567938754,-0.043603738811235825
6.15,0.048350920288610856,-0.04311997526790805
6.16,0.048296462895947585,-0.0426367347787893
6.17,0.048237741825089324,-0.04215406022223462
6.18,0.048174805343138435,-0.041671993993641514
6.19,0.048107701656368504,-0.0411905780060371
6.2,0.04803647890603303,-0.04070985369070739
6.21,0.04796118516422229,-0.040229861997868245
6.22,0.04788186842976833,-0.039750643397377515
6.23,0.04779857662419795,-0.03927223787948791
6.24,0.04771135758773368,-0.03879468495564007
6.25,0.04762025907534261,-0.03831802365929543
6.26,0.04752532875283309,-0.03784229254680831
6.2700000000000005,0.04742661419299903,-0.037367529698336815
6.28,0.04732416287181191,-0.03689377271879209
6.29,0.047218022164660256,-0.03642105873882534
6.3,0.04710823934263659,-0.03594942441585231
6.3100000000000005,0.04699486156887167,-0.03547890593511459
6.32,0.046877935894915956,-0.03500953901077736
6.33,0.046757509257168185,-0.0345413588870631
6.34,0.04663362847335093,-0.034074400339420774
6.3500000000000005,0.04650634023903306,-0.03360869767573001
6.36,0.04637569112419893,-0.03314428473753981
6.37,0.046241727569864235,-0.03268119490134141
6.38,0.04610449588473831,-0.032219461079874626
6.390000000000001,0.0459640422419329,-0.03175911572346746
6.4,0.045820412675717063,-0.03130019082140832
6.41,0.045673653078318256,-0.030842717903350497
6.42,0.04552380919676937,-0.030386728040748358
6.43,0.045370926629801536,-0.029932251848324886
6.44,0.04521505082478268,-0.029479319485570032
6.45,0.04505622707470153,-0.029027960658269476
6.46,0.04489450051519703,-0.028578204620063295
6.47,0.04472991612163298,-0.028130080174034143
6.48,0.04456251870621771,-0.027683615674324424
6.49,0.04439235291516864,-0.027238839027782073
6.5,0.044219463225921574,-0.026795777695634446
6.51,0.04404389394438459,-0.026354458695189917
6.5200000000000005,0.043865689202236276,-0.02591490860156669
6.53,0.04368489295426821,-0.025477153549448423
6.54,0.04350154897577147,-0.025041219234866203
6.55,0.043315700859967034,-0.024607130917006427
6.5600000000000005,0.04312739201547982,-0.024174913420044183
6.57,0.04293666566385626,-0.023744591135001648
6.58,0.04274356483712521,-0.023316188021631105
6.59,0.04254813237540192,-0.022889727610322146
6.6000000000000005,0.042350410924535,-0.022465233004032595
6.61,0.042150442933796106,-0.022042726880242766
6.62,0.04194827065361217,-0.02162223149293261
6.63,0.04174393613333999,-0.021203768674581326
6.640000000000001,0.041537481219082954,-0.020787359838189003
6.65,0.041328947551549755,-0.020373025979319906
6.66,0.041118376563954784,-0.019960787678166954
6.67,0.040905809479960094,-0.019550665101636985
6.68,0.04069128731165872,-0.019142678005456396
6.69,0.040474850857599054,-0.01873684573629675
6.7,0.04025654070085019,-0.018333187233919926
6.71,0.04003639720710791,-0.017931721033342417
6.72,0.039814460522841176,-0.017532465267018366
6.73,0.03959077057347885,-0.017135437667040933
6.74,0.03936536706163649,-0.01674065556736159
6.75,0.03913828946538292,-0.01634813590602696
6.76,0.038909577036546406,-0.015957895227432798
6.7700000000000005,0.0386792687990602,-0.01556994968459467
6.78,0.038447403547347235,-0.015184315041435043
6.79,0.03821401984474368,-0.01480100667508629
6.8,0.03797915602196124,-0.014420039578209273
6.8100000000000005,0.037742850175587844,-0.01404142836132713
6.82,0.03750514016662661,-0.013665187255173837
6.83,0.037266063619072705,-0.013291330113057212
6.84,0.03702565791852803,-0.012919870413235944
6.8500000000000005,0.03678396021085335,-0.012550821261310307
6.86,0.03654100740085775,-0.012184195392626143
6.87,0.03629683615102503,-0.01182000517469179
6.88,0.03605148288027698,-0.011458262609607537
6.890000000000001,0.03580498376277311,-0.011098979336507284
6.9,0.03555737472674675,-0.010742166634012012
6.91,0.03530869145337715,-0.010387835422694714
6.92,0.03505896937569741,-0.010035996267556425
6.93,0.03480824367753795,-0.009686659380512998
6.94,0.0345565492925053,-0.009339834622892266
6.95,0.03430392090299594,-0.008995531507941235
6.96,0.03405039293924498,-0.00865375920334298
6.97,0.03379599957840935,-0.008314526533742862
6.98,0.03354077474368531,-0.007977841983283758
6.99,0.03328475210346003,-0.007643713698149933
7,0.03302796507049694,-0.007312149489119234
7.01,0.03277044680115463,-0.006983156834123263
7.0200000000000005,0.03251223019463904,-0.006656742880815188
7.03,0.03225334789228867,-0.0063329144491448735
7.04,0.03199383227689257,-0.00601167803394099
7.05,0.03173371547204084,-0.005693039807499788
7.0600000000000005,0.03147302934150735,-0.0053770056221801935
7.07,0.031211805488664517,-0.005063581013004928
7.08,0.03095007525592976,-0.004752771200267316
7.09,0.030687869724243456,-0.00444458109214347
7.1000000000000005,0.0304252197125781,-0.004139015287309544
7.11,0.030162155777478418,-0.0038360780775637325
7.12,0.029898708212632158,-0.0035357734504527253
7.13,0.02963490704847132,-0.003238105091902293
7.140000000000001,0.029370782051803542,-0.0029430763888517123
7.15,0.02910636272547338,-0.00265069043189173
7.16,0.028841678308053224,-0.002360950017905763
7.17,0.028576757773563603,-0.002073857652714042
7.18,0.02831162983122256,-0.001789415553720408
7.19,0.028046322925223903,-0.0015076256525614706
7.2,0.027780865234544014,-0.001228489597757839
7.21,0.02751528467277698,-0.0009520087573671439
7.22,0.02724960888799776,-0.0006781842216385689
7.23,0.02698386526265314,-0.00040701680566860915
7.24,0.026718080913480203,-0.0001385070520577841
7.25,0.02645228269145204,0.00012734476643197186
7.26,0.026186497181750458,0.0003905386442195103
7.2700000000000005,0.025920750703765403,0.000651074840246531
7.28,0.02565506931112082,0.0009089538753197705
7.29,0.025389478791726722,0.0011641765294535815
7.3,0.025124004667857167,0.0014167438392131608
7.3100000000000005,0.02485867219625389,0.0016666570950586875
7.32,0.02459350636825533,0.0019139178386906232
7.33,0.02432853190995077,0.00215852786039643
7.34,0.02406377328235936,0.002400489196398952
7.3500000000000005,0.023799254681633703,0.0026398041262067126
7.36,0.02353500003928778,0.002876475169966368
7.37,0.023271033022448963,0.0031105050858175618
7.38,0.023007377034133785,0.003341896867250416
7.390000000000001,0.02274405521354728,0.003570653740465903
7.4,0.022481090436405577,0.0037967791617393217
7.41,0.02221850531528151,0.0040202768147871186
7.42,0.021956322199972955,0.004241150608137277
7.43,0.02169456317789368,0.004459404672503503
7.44,0.021433250074486376,0.004675043358163433
7.45,0.021172404453657676,0.004888071232341079
7.46,0.02091204761823485,0.00509849307659373
7.47,0.020652200610443937,0.005306313884203536
7.48,0.02039288421240906,0.0055115388575739735
7.49,0.020134118946672632,0.00571417340563141
7.5,0.01987592507673624,0.005914223141231971
7.51,0.019618322607621905,0.006111693878573928
7.5200000000000005,0.01936133128645347,0.006306591630615785
7.53,0.01910497060305789,0.0064989226065002926
7.54,0.01884925979058611,0.006688693208984566
7.55,0.018594217826153336,0.006875910031876508
7.5600000000000005,0.018339863431498384,0.007060579857477736
7.57,0.018086215073661885,0.00724270965403319
7.58,0.017833290965683098,0.007422306573187623
7.59,0.017581109067315043,0.007599377947449144
7.6000000000000005,0.017329687085757748,0.00777393128766001
7.61,0.017079042476409293,0.007945974280474834
7.62,0.016829192443634466,0.008115514785846397
7.63,0.01658015394155073,0.00828256083451923
7.640000000000001,0.016331943674831283,0.008447120625531136
7.65,0.01608457809952494,0.008609202523722844
7.66,0.01583807342389259,0.008768815057255927
7.67,0.01559244560926,0.008925966915139168
7.68,0.015347710370886695,0.009080666944763553
7.69,0.015103883178850669,0.009232924149446008
7.7,0.014860979258948701,0.009382747685982075
7.71,0.014619013593612016,0.009530146862207671
7.72,0.014378000922837045,0.009675131134570067
7.73,0.014137955745131051,0.009817710105708257
7.74,0.013898892318472373,0.009957893522042858
7.75,0.013660824661285048,0.010095691271375681
7.76,0.013423766553427571,0.01023111338049912
7.7700000000000005,0.013187731537195555,0.0103641700128155
7.78,0.01295273291833805,0.010494871465966511
7.79,0.012718783767087287,0.010623228169472893
7.8,0.012485896919201616,0.010749250682384458
7.8100000000000005,0.012254084977021382,0.010872949690940633
7.82,0.01202336031053754,0.0109943360062416
7.83,0.01179373505847274,0.011113420561930204
7.84,0.01156522112937467,0.011230214411884728
7.8500000000000005,0.011337830202721427,0.011344728727922656
7.86,0.011111573730038684,0.011456974797515555
7.87,0.01088646293602841,0.011566964021515186
7.88,0.010662508819708946,0.011674707911890956
7.890000000000001,0.010439722155566171,0.01178021808947883
7.9,0.01021811349471558,0.011883506281741804
7.91,0.009997693166075001,0.011984584320542065
7.92,0.00977847127754777,0.012083464139924909
7.930000000000001,0.009560457717216113,0.012180157773914567
7.94,0.00934366215454453,0.012274677354321991
7.95,0.009128094041592967,0.012367035108564744
7.96,0.00891376261423952,0.012457243357499056
7.97,0.008700676893412527,0.012545314513264159
7.98,0.008488845686331743,0.012631261077138984
7.99,0.008278277587758462,0.012715095637411326
8,0.008068980981254328,0.01279683086725954
8.01,0.007860964040448627,0.012876479522646879
8.02,0.007654234730313876,0.012954054440228532
8.03,0.007448800808449465,0.013029568535271482
8.040000000000001,0.0072446698263731665,0.013103034799587214
8.05,0.007041849130820303,0.013174466299477394
8.06,0.006840345865050356,0.013243876173692569
8.07,0.00664016697016083,0.013311277631403976
8.08,0.006441319186408145,0.013376683950188513
8.09,0.006243809054535384,0.013440108474026973
8.1,0.0060476429171066725,0.013501564611315565
8.11,0.005852826919847999,0.01356106583289083
8.120000000000001,0.005659367012994286,0.01361862567006799
8.13,0.005467268952642506,0.013674257712692794
8.14,0.005276538302110643,0.013727975607206934
8.15,0.00508718043330233,0.013779793054727067
8.16,0.004899200528076939,0.013829723809137523
8.17,0.004712603579624954,0.013877781675196734
8.18,0.004527394393848433,0.01392398050665744
8.19,0.004343577590746366,0.013968334204400731
8.2,0.0041611576058047505,0.014010856714583962
8.21,0.003980138691391188,0.014051562026802591
8.22,0.00380052491815383,0.014090464172265988
8.23,0.0036223201764244858,0.014127577221987254
8.24,0.0034455281776257065,0.014162915284987082
8.25,0.0032701524556816726,0.014196492506511726
8.26,0.0030961963684327048,0.014228323066265081
8.27,0.0029236630990532183,0.014258421176654932
8.28,0.002752555657472951,0.014286801081053402
8.290000000000001,0.0025828768818012843,0.014313477052071616
8.3,0.0024146294397544917,0.014338463389848642
8.31,0.0022478158300857374,0.014361774420354701
8.32,0.00208243838401766,0.014383424493708696
8.33,0.0019184992666773696,0.014403427982510085
8.34,0.0017560004785336953,0.014421799280185105
8.35,0.0015949438568365131,0.014438552799347385
8.36,0.001435331077057994,0.014453702970172969
8.370000000000001,0.0012771636543356085,0.014467264238789737
8.38,0.0011204429449167253,0.014479251065681294
8.39,0.0009651701476046475,0.014489677924105293
8.4,0.0008113463052059246,0.01449855929852623
8.41,0.0006589723059787862,0.014505909683062713
8.42,0.0005080488850825412,0.014511743579949235
8.43,0.0003585766260277882,0.014516075498012426
8.44,0.00021055596212728593,0.014518919951161825
8.45,0.00006398717794733164,0.014520291456895157
8.46,-0.0000811295892405016,0.014520204534818126
8.47,-0.00022479434800741637,0.014518673705178727
8.48,-0.00036700725131537826,0.014515713487416081
8.49,-0.000507768595065184,0.014511338398723784
8.5,-0.0006470788166447537,0.014505562952627778
8.51,-0.0007849384934777904,0.01449840165757874
8.52,-0.0009213483415729463,0.014489869015558977
8.53,-0.0010563092140736358,0.014479979520703823
8.540000000000001,-0.0011898220998086341,0.014468747657937545
8.55,-0.0013218881218435953,0.014456187901623736
8.56,-0.0014525085360336273,0.014442314714230175
8.57,-0.0015816847295770566,0.01442714254500817
8.58,-0.0017094182195705131,0.01441068582868635
8.59,-0.0018357106515654686,0.014392958984178902
8.6,-0.001960563798126356,0.014373976413308235
8.61,-0.002083979557390398,0.014353752499542046
8.620000000000001,-0.002205959951629269,0.014332301606744792
8.63,-0.002326507125812721,0.014309638077943528
8.64,-0.0024456233461742907,0.014285776234108096
8.65,-0.0025633109987792113,0.014260730372945653
8.66,-0.002679572588094653,0.014234514767709502
8.67,-0.0027944107355624068,0.014207143666022215
8.68,-0.0029078281781741316,0.014178631288713007
8.69,-0.0030198277670492823,0.014148991828669358
8.700000000000001,-0.003130412466015829,0.014118239449702828
8.71,-0.003239585350193886,0.014086388285429055
8.72,-0.0033473496045823593,0.014053452438161909
8.73,-0.0034537085226487236,0.01401944597782175
8.74,-0.0035586655049220403,0.01398438294085779
8.75,-0.0036622240575893213,0.013948277329184485
8.76,-0.0037643877910953456,0.013911143109131973
8.77,-0.003865160418746035,0.013872994210410475
8.78,-0.003964545755315493,0.01383384452508865
8.790000000000001,-0.004062547715656804,0.013793707906585866
8.8,-0.004159170313316702,0.013752598168678342
8.81,-0.004254417659154198,0.013710529084519113
8.82,-0.004348293959963278,0.013667514385671809
8.83,-0.004440803517099748,0.013623567761158166
8.84,-0.004531950725112345,0.013578702856519258
8.85,-0.0046217400703781894,0.013532933272890395
8.86,-0.004710176129742676,0.013486272566089641
8.870000000000001,-0.004797263569163903,0.013438734245719917
8.88,-0.004883007142361718,0.013390331774284631
8.89,-0.004967411689471475,0.013341078566316795
8.9,-0.005050482135702589,0.013290987987521577
8.91,-0.0051322234900019695,0.013240073353932258
8.92,-0.005212640843722428,0.013188347931079508
8.93,-0.00529173936929613,0.013135824933173971
8.94,-0.00536952431891318,0.01308251752230208
8.950000000000001,-0.005446001023205421,0.013028438807635065
8.96,-0.005521174889935522,0.01297360184465109
8.97,-0.0055950514026914385,0.012918019634370484
8.98,-0.005667636119586314,0.012861705122603987
8.99,-0.005738934671963909,0.012804671199213979
9,-0.005808952763109618,0.012746930697388621
9.01,-0.005877696166967157,0.012688496392928864
9.02,-0.0059451707268609886,0.012629381003548252
9.03,-0.006011382354224559,0.012569597188185488
9.040000000000001,-0.006076337027334408,0.012509157546329667
9.05,-0.006140040790050224,0.012448074617358158
9.06,-0.006202499750560915,0.012386360879887042
9.07,-0.006263720080136749,0.012324028751134072
9.08,-0.006323708011887641,0.012261090586294064
9.09,-0.006382469839527635,0.012197558677926686
9.1,-0.006440011916145656,0.012133445255356574
9.11,-0.00649634065298258,0.012068762484085695
9.120000000000001,-0.006551462518214692,0.01200352246521792
9.13,-0.0066053840357435745,0.011937737234895725
9.14,-0.006658111783992504,0.01187141876374896
9.15,-0.00670965239470939,0.011804578956355628
9.16,-0.00676001255177632,0.01173722965071459
9.17,-0.006809198990025766,0.011669382617730149
9.18,-0.0068572184940634984,0.011601049560708444
9.19,-0.0069040778970982574,0.011532242114865561
9.200000000000001,-0.006949784079778238,0.011462971846847345
9.21,-0.006994343969034428,0.011393250254260773
9.22,-0.0070377645369308515,0.011323088765216899
9.23,-0.0070800527995217594,0.011252498737885235
9.24,-0.007121215815715819,0.011181491460059534
9.25,-0.007161260686147337,0.011110078148734895
9.26,-0.007200194552054564,0.011038269949696125
9.27,-0.007238024594165119,0.010966077937117276
9.28,-0.007274758031588573,0.01089351311317229
9.290000000000001,-0.007310402120716238,0.010820586407656695
9.3,-0.00734496415412819,0.010747308677620252
9.31,-0.007378451459507566,0.010673690707010507
9.32,-0.007410871398562171,0.010599743206327153
9.33,-0.007442231365953435,0.010525476812287148
9.34,-0.007472538788232738,0.010450902087500503
9.35,-0.007501801122785157,0.01037602952015667
9.36,-0.0075300258567806465,0.010300869523721452
9.370000000000001,-0.007557220506132696,0.010225432436644375
9.38,-0.007583392614464487,0.01014972852207642
9.39,-0.007608549752082578,0.010073767967598068
9.4,-0.007632699514958152,0.009997560884957566
9.41,-0.007655849523715843,0.00992111730981934
9.42,-0.007678007422630169,0.00984444720152249
9.43,-0.007699180878629603,0.009767560442849274
9.44,-0.007719377580308295,0.009690466839803517
9.450000000000001,-0.0077386052369454745,0.009613176121398859
9.46,-0.007756871577532549,0.009535697939456782
9.47,-0.007774184349807926,0.00945804186841432
9.48,-0.007790551319299567,0.009380217405141379
9.49,-0.0078059802683753095,0.009302233968767596
9.5,-0.007820478995300945,0.009224100900518659
9.51,-0.007834055313306105,0.009145827463562005
9.52,-0.007846717049657942,0.009067422842861819
9.53,-0.00785847204474264,0.008988896145043255
9.540000000000001,-0.007869328151154745,0.008910256398265808
9.55,-0.007879293232794354,0.008831512552105751
9.56,-0.00788837516397216,0.008752673477447561
9.57,-0.00789658182852236,0.008673747966384256
9.58,-0.00790392111892345,0.008594744732126559
9.59,-0.007910400935426904,0.00851567240892082
9.6,-0.007916029185193749,0.00843653955197561
9.61,-0.007920813781439046,0.008357354637396912
9.620000000000001,-0.007924762642584278,0.008278126062131824
9.63,-0.007927883691417654,0.008198862143920696
9.64,-0.007930184854262345,0.008119571121257633
9.65,-0.007931674060152622,0.00804026115335927
9.66,-0.007932359240017941,0.007960940320141744
9.67,-0.007932248325874955,0.007881616622205797
9.68,-0.007931349250027444,0.007802297980829897
9.69,-0.007929669944274197,0.007722992237971351
9.700000000000001,-0.007927218339124811,0.0076437071562752675
9.71,-0.007924002363023428,0.007564450419091347
9.72,-0.0079200299415804,0.007485229630498378
9.73,-0.007915308996811879,0.007406052315336387
9.74,-0.007909847446387333,0.007326925919246349
9.75,-0.007903653202884985,0.007247857808717383
9.76,-0.00789673417305516,0.007168855271141354
9.77,-0.007889098257091543,0.007089925514874805
9.78,-0.007880753347910352,0.007011075669308128
9.790000000000001,-0.00787170733043739,0.006932312784941919
9.8,-0.007861968080902995,0.006853643833470406
9.81,-0.007851543466144873,0.0067750757078719
9.82,-0.0078404413429188,0.006696615222506174
9.83,-0.007828669557217177,0.006618269113218693
9.84,-0.007816235943595456,0.006540044037451627
9.85,-0.00780314832450639,0.0064619465743615545
9.86,-0.00778941450964211,0.006383983224943782
9.870000000000001,-0.007775042295284035,0.006306160412163211
9.88,-0.007760039463660567,0.006228484481091661
9.89,-0.007744413782312587,0.0061509616990515804
9.9,-0.007728173003466716,0.0060735982557660615
9.91,-0.007711324863416349,0.005996400263515083
9.92,-0.007693877081910419,0.005919373757297906
9.93,-0.0076758373615499,0.005842524695001543
9.94,-0.007657213387192013,0.005765858957575222
9.950000000000001,-0.007638012825362133,0.0056893823492107694
9.96,-0.007618243323673367,0.005613100597528842
9.97,-0.00759791251025379,0.005537019353770913
9.98,-0.0075770279931813185,0.0054611441929969615
9.99,-0.007555597359926206,0.005385480614288761
